NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
131130,,東京都,渋谷区,みんなの食卓,ミンナノショクタク,参宮橋地域の子育て世帯を中心とした団体。ワークショップも実施する。,,東京都渋谷区代-木4-50-13,,,,,,,,,,,,,,,,,,,月１回金曜日　17時30分～,17:30,,,,,,,,,,,,,,,代々木山谷小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,渋谷区おばさん,シブヤクオバサン,食べるだけでなく、住職から説法を学んだり、キッズダンス等ワークショップも実施。,,東京都渋谷区代-木4-23-13,,,,,,,,,,,,,,,,,,,第2水曜日他　15時～17時,15:00,17:00,,,,,,,,,,,,,,幡代小;代々木山谷小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,みんなのみらいをつくる保育園初台子ども食堂,ミンナノミライヲツクルホイクエンハツダイコドモショクドウ,近隣の未就学児の親子を対象に、お弁当配布を実施。,,東京都渋谷区代-木4-37-15,,,,,,,,,,,,,,,,,,,月1回　17時30分～18時30分,17:30,18:30,,,,,,,,,,,,,,未就学児,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,みんなのカフェ“大空”,ミンナノカフェオオゾラ,地域住民が主となり、多世代が集える子ども食堂を実施。,,東京都渋谷区幡ヶ谷2-50-2,,,,,,,,,,,,,,,,,,,第2水曜・第4水曜　15時～,15:00,,,,,,,,,,,,,,,笹塚小;中幡小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,いるかのテーブル,イルカノテーブル,子ども企画、大人企画、親子企画、ケアリーバー企画等様々なニーズに応えていく。,,東京都渋谷区幡ヶ谷3-66-4,,,,,,,,,,,,,,,,,,,月1回土曜日　16時～19時,16:00,19:00,,,,,,,,,,,,,,笹塚小;中幡小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,wakuwakuこどもひろば,ワクワクコドモヒロバ,子育て世代の両親が忙しい土日祝日に子ども食堂を行う。,,東京都渋谷区幡ヶ谷3-70,,,,,,,,,,,,,,,,,,,月1～2回　10時～,10:00,,,,,,,,,,,,,,,笹塚小;中幡小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,東京西ローターアクトクラブ,トウキョウニシローターアクトクラブ,東京西ローターアクトクラブ会員による社会貢献活動。国際色豊かな食事作り。,,東京都渋谷区幡ヶ谷2-50-2,,,,,,,,,,,,,,,,,,,不定期開催　13時～,13:00,,,,,,,,,,,,,,,笹塚小;中幡小;本町学園小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,ささはたっこ,ササハタッコ,施設内に体育室があり、食後に集団遊びを実施。,,東京都渋谷区笹塚1-50-16,,,,,,,,,,,,,,,,,,,第2金曜日　17時～19時,17:00,19:00,,,,,,,,,,,,,,笹塚小;中幡小;西原小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,やずぴょんち,ヤズピョンチ,鳥取県八頭町の食材を使った食事や大学生考案のワークショップを実施。,,東京都渋谷区幡ヶ谷2-50-2,,,,,,,,,,,,,,,,,,,第3日曜日　12時～15時30分,12:00,15:30,,,,,,,,,,,,,,笹塚小;中幡小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,ささはたカフェガーデン,ササハタカフェガーデン,笹幡包括支援センターのテラスで、子どもから高齢者等を交えて多世代交流をはかる。,,東京都渋谷区幡ヶ谷2-42-15,,,,,,,,,,,,,,,,,,,第4土曜日　12時～15時,12:00,15:00,,,,,,,,,,,,,,笹塚小;中幡小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,FUNNY CURRY,ファニーカリー,株式会社の子ども食堂。多世代交流を目的とし、ミニイベントやワークショップを行う。,,東京都渋谷区幡ヶ谷3-42-8,,,,,,,,,,,,,,,,,,,月1回金曜日　16時～19時,16:00,19:00,,,,,,,,,,,,,,中幡小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,こども食堂ささはたさんち,コドモショクドウササハタサンチ,笹塚地区民生児童委員による温かい食事とコミュニティの場を提供する活動。,,東京都渋谷区笹塚1-20-4,,,,,,,,,,,,,,,,,,,月1回土曜日　17時～,17:00,,,,,,,,,,,,,,,笹塚小;中幡小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,「どなたでも食堂～お夕ご飯の日～」,ドナタデモショクドウオユウゴハンノヒ,就労継続支援B型事業所の職員や来所者も一緒になり、近隣の子どもたちや大人に食事提供や交流を図る。,,東京都渋谷区千駄ヶ谷5-12-9,,,,,,,,,,,,,,,,,,,第3金曜日　17時～,17:00,,,,,,,,,,,,,,,鳩森小;千駄谷小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,みんなの世界テーブル,ミンナノセカイテーブル,毎回、一つの世界をテーマに料理や文化を学ぶ。,,東京都渋谷区代々木2-35-1,,,,,,,,,,,,,,,,,,,月1回　11時30分～14時30分,11:30,14:30,,,,,,,,,,,,,,代々木山谷小;千駄谷小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,pure meat shop｜counter こども食堂,ピュアミートショップウカウンターコドモショクドウ,株式会社ベースファイブによる地域貢献活動。,,東京都渋谷区千駄ヶ谷2-10-6,,,,,,,,,,,,,,,,,,,第4土曜日　10時30分～,10:30,,,,,,,,,,,,,,,神宮前小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,Mama's Kitchen,ママズキッチン,動物性食品を使わず、アレルギーのある子どもでも参加可能。夏には毎年小学生を対象とした夏祭りを実施。,,東京都渋谷区神宮前4-22-11,,,,,,,,,,,,,,,,,,,月1回不定期　17時～19時,17:00,19:00,,,,,,,,,,,,,,神宮前小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,お花屋さんのこどもごはん,オハナヤサンノコドモゴハン,就労継続支援A型事業所。障がいのある職員も関わり、食事提供や、花の知識を活かした活動を実施。,,東京都渋谷区千駄ヶ谷3-54-15,,,,,,,,,,,,,,,,,,,第2金曜日　16時～,16:00,,,,,,,,,,,,,,,千駄谷小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,ななかい子ども食堂,ナナカイコドモショクドウ,食事の提供や人脈を活かし専門家による歌や読み聞かせなどの体験活動も実施。,,東京都渋谷区神宮前3-12-8,,,,,,,,,,,,,,,,,,,月1回土曜日　15時～16時,15:00,16:00,,,,,,,,,,,,,,神宮前小;千駄谷小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,フレンチシェフ信太竜馬のこども料理教室 ,フレンチシェフノブタリョウマノコドモリョウリキョウシツ,フレンチレストラン「ボネラン」シェフによる、食育活動。,,東京都渋谷区神宮前5-10-1GYRE 4F,,,,,,,,,,,,,,,,,,,月2回　9時～11時30分,9:00,11:30,,,,,,,,,,,,,,神宮前小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,ひといく子ども夢テーブル,ヒトイクコドモユメテーブル,栄養士による食事の提供や、大学生たちによる学習支援を実施。,,東京都渋谷区神宮前6-10-14,,,,,,,,,,,,,,,,,,,第2土曜日　13時～,13:00,,,,,,,,,,,,,,,神宮前小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,Yin Urasando子ども食堂,インウラサンドウコドモショクドウ,店舗内で、無添加の食材を使った食事を提供。,,東京都渋谷区神宮前4-15-2,,,,,,,,,,,,,,,,,,,月1回　17時～,17:00,,,,,,,,,,,,,,,神宮前小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000001,東京都,中野区,城山みんなの食堂,シロヤマミンナノショクドウ,,,,,,,,,,,,,,,,,,,城山みんなの食堂運営委員会,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000002,東京都,中野区,こども食堂パークサイドカフェ,コドモショクドウパークサイドカフェ,,,,,,,,,,,,,,,,,,,こども食堂パークサイドカフェ,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000003,東京都,中野区,子ども食堂あつまり亭,コドモショクドウアツマリテイ,,,,,,,,,,,,,,,,,,,上鷺テラス,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000004,東京都,中野区,たぬどん食堂,タヌドンショクドウ,,,,,,,,,,,,,,,,,,,たぬどん食堂実行委員会,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000005,東京都,中野区,上高田みんなの食堂フードパントリー,カミタカダミンナノショクドウフードパントリー,,,,,,,,,,,,,,,,,,,上高田みんなの食堂実行委員会,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000006,東京都,中野区,わいわいこども食堂,ワイワイコドモショクドウ,,,,,,,,,,,,,,,,,,,一般社団法人ねこのて,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000007,東京都,中野区,子ども食堂かみさぎ,コドモショクドウカミサギ,,,,,,,,,,,,,,,,,,,チームかみさぎ,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000008,東京都,中野区,子供食堂・配食,コドモショクドウ・ハイショク,,,,,,,,,,,,,,,,,,,あーちのめし処,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000009,東京都,中野区,ぶらんけっとのこどもごはん,ブランケットノコドモゴハン,,,,,,,,,,,,,,,,,,,ぶらんけっと,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000010,東京都,中野区,子どもレストランゆい,コドモレストランユイ,,,,,,,,,,,,,,,,,,,認定NPO法人女性のスペース結,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000011,東京都,中野区,しあわせひととき・おみやげフルーツ,シアワセヒトトキ・オミヤゲフルーツ,,,,,,,,,,,,,,,,,,,認定NPO法人女性のスペース結,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000012,東京都,中野区,みんなの食堂,ミンナノショクドウ,,,,,,,,,,,,,,,,,,,南中野カレーの会,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000014,東京都,中野区,ママほっとキッチン,ママホットキッチン,,,,,,,,,,,,,,,,,,,ママほっとキッチン,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000015,東京都,中野区,こども食堂すたのって,コドモショクドウスタノッテ,,,,,,,,,,,,,,,,,,,こども食堂すたのって,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000016,東京都,中野区,江古田にこにこ広場,エゴタニコニコヒロバ,,,,,,,,,,,,,,,,,,,特定非営利活動法人ここからプロジェクト,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000017,東京都,中野区,こども食堂Annekaffeekannne,コドモショクドウアンネカフフェカンネ,,,,,,,,,,,,,,,,,,,Annekaffeekanne,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000018,東京都,中野区,わくわくわらっぴーひみつキッチン,ワクワクワラッピーヒミツキッチン,,,,,,,,,,,,,,,,,,,一般社団法人わくわくわらっぴー・児童支援,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000019,東京都,中野区,わくわくわらっぴー親子食堂,ワクワクワラッピーオヤコショクドウ,,,,,,,,,,,,,,,,,,,一般社団法人わくわくわらっぴー・児童支援,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000020,東京都,中野区,ぬまぶくろワイワイ食堂,ヌマブクロワイワイショクドウ,,,,,,,,,,,,,,,,,,,ぬまぶくろワイワイ食堂,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000021,東京都,中野区,こども食堂さくら,コドモショクドウサクラ,,,,,,,,,,,,,,,,,,,こども食堂さくら,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000021,東京都,中野区,こども食堂,コドモショクドウ,,,,,,,,,,,,,,,,,,,エプロン若菜,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000022,東京都,中野区,こども食堂　バベット,コドモショクドウ　バベット,,,,,,,,,,,,,,,,,,,こども食堂　バベット,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000023,東京都,中野区,やよい・子どもスクエア,ヤヨイ・コドモスクエア,,,,,,,,,,,,,,,,,,,NPO法人介護者サポートネットワークセンター・アラジン,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000024,東京都,中野区,まつがおかキッチン,マツガオカキッチン,,,,,,,,,,,,,,,,,,,まつがおかキッチン運営委員会,,,,,,,,,,,,,,,,,,,,,,,,,中野区中野4-8-1,139.6637372,35.70687169,子ども食堂一覧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,井草・ゆうゆう見守り隊～ふれあい食堂,イグサ・ユウユウミマモリタイフレアイショクドウ,,,東京都杉並区井草2-15-15,ゆうゆう井草館,,,(03)3390-9672,,,,,,,,,,,,,5,水,,17:00,19:00,,,,150,150,300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,こども食堂ホルモン良ちゃん,コドモショクドウホルモンリョウチャン,,,東京都杉並区井草1-6-3,下井草ホルモン良ちゃん,,,(03)3301-1223,,,,,,,,,,,,,5,日,,12:00,14:00,,,,,,,500,こども無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,四宮ごはん,シノミヤゴハン,,,東京都杉並区上井草2-28-3,ゆうゆう四宮館,,,(03)3396-7632,,,,,,,,,,,,,,,,,,,,,300,,,500,,,,,,,,,,,,現在休止中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,OHANA食堂,オハナショクドウ,,,東京都杉並区井草2-15-15,ゆうゆう井草館,,,(03)5933-9229,,,,,,,,,,,,,5,火,,17:15,19:30,,,,,,,,無料または寄付,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,子ども食堂ほーぷ,コドモショクドウホープ,,,東京都杉並区上井草3-19-23,すぎのこ農園,,,,,,,,,,,,,,,,6,土,,11:00,13:00,,,,,,100,100,こども無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,むさしのパントリー,ムサシノパントリー,,,東京都杉並区下井草1-6-17,日本福音ルーテルむさしの教会,,,,,,,,,,,,,,,,5,木,,,,,,,,,,,こども・おとな無料,,,,,,,,,,,連絡先 yurumama.food@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,西荻・寺子屋食堂,ニシオギ・テラコヤショクドウ,,,東京都杉並区西荻北4-4-4,コミュニティレストランかがやき亭,,,090-9006-3910,,,,,,,,,,,,,4,土,,16:30,18:00,,,,,,,200,こども無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,ばぁばら,バァバラ,,,（個別配送）,,,,,,,,,,,,,,,,,3,火,,,,,,,,,,,無料,,,,,,,,,,,連絡先 BYK03200@nifty.ne.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,ワイワイ食堂コーナー中高生タイムスペシャル,ワイワイショクドウコーナーチュウコウセイタイムスペシャル,,,東京都杉並区善福寺1-18-9,子ども・子育てプラザ善福寺マルチルーム,,,,,,,,,,,,,,,,5,水,,18:00,19:30,,中高生,,,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,kosatenパントリー,コウサテンパントリー,,,東京都杉並区善福寺3-2-14,善福寺ゴールデンハイツ1F,,,080-7278-7815,,,,,,,,,,,,,5,土,,12:00,18:00,,,,,,,,こども・おとな無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,みんなの食堂@kosaten,ミンナノショクドウコウサテン,,,東京都杉並区善福寺3-2-14,善福寺ゴールデンハイツ1F,,,080-7278-7815,,,,,,,,,,,,,3,水,,12:00,18:00,,,,,,,,こども・おとな無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,みんなの食堂ルンルン,ミンナノショクドウルンルン,,,東京都杉並区善福寺2-24-8,,,,(03)6336-7291,,,,,,,,,,,,,3,水,,17:30,19:00,,,,100,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,西荻クリキンディのひとしずく,ニシオギクリキンディノヒトシズク,,,東京都杉並区西荻北3-14-5,かきぞえ食堂,,,,,,,,,,,,,,,,5,日,,12:00,13:30,,,,,,,,こども・おとな無料,,,,,,,,,,,無料弁当　連絡先はX(旧ツイッター)にて,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,西荻クリキンディのひとしずく,ニシオギクリキンディノヒトシズク,,,東京都杉並区西荻北3-14-5,かきぞえ食堂,,,,,,,,,,,,,,,,4,水,,16:00,20:00,,,,,,,,,,,,,,,,,,,夕食付学習支援,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,桃井・みんなde食堂(みんしょく),モモイ・ミンナデショクドウ(ミンショク),,,東京都杉並区桃井1-35-2,ゆうゆう桃井館,,,(03)3399-5025,,,,,,,,,,,,,5,火,,18:00,19:30,,,,,,,500,こども200円,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,にんじんキッズカフェ・荻窪ふれあいの家,ニンジンキッズカフェ・オギクボフレアイノイエ,,,東京都杉並区荻窪2-29-3,にんじん荻窪ふれあいの家,,,(03)3220-9637,,,,,,,,,,,,,5,日,,11:00,14:00,,,,,,300,300,こども無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,フードパントリーしょうけい,フードパントリーショウケイ,,,東京都杉並区荻窪3-41-24,天理教昭慶分教会,,,,,,,,,,,,,,,,8,,,,,,,,,,,300,こども100円,,,,,,,,,,,連絡先 sho-k.hp@kss.biglobe.ne.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,ほたるパントリー,ホタルパントリー,,,東京都杉並区南荻窪4-6-11,荻窪栄光教会,,,080-7278-7815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,子ども食堂おぎよん,コドモショクドウオギヨン,,,東京都杉並区荻窪4-11-15,キャプテンズキャビン荻窪,,,(03)6311-0426,,,,,,,,,,,,,4,金,,17:00,20:00,,,,,,300,300,こども無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,しょうけいこども食堂,ショウケイコドモショクドウ,,,東京都杉並区荻窪3-41-24,天理教昭慶分教会,,,090-3526-7798,,,,,,,,,,,,,5,,,12:00,14:00,,,,,,300,300,こども100円,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,子ども食堂まんぷく,コドモショクドウマンプク,,,東京都杉並区荻窪5-10-22,三好屋ビル2F,,,,,,,,,,,,,,,,5,月,,17:00,20:00,,,,,,,300,高校生または18歳以下無料,,,,,,,,,,,連絡先 manpuku.kodomoshokudo@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,キッチンあまぬま,キッチンアマヌマ,,,東京都杉並区天沼3-19-16,ウェルファーム杉並,,,,,,,,,,,,,,,,5,水,,17:00,19:30,,,,,,,,こども・おとな無料,,,,,,,,,,,連絡先 kitchenamanuma@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,阿佐ヶ谷ガヤガヤ食堂,アサガヤガヤガヤショクドウ,,,東京都杉並区阿佐ヶ谷北2-25-8,久遠キリスト教会,,,090-6043-7558,,,,,,,,,,,,,5,土,,16:00,20:00,,,,,,,300,18歳未満無料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,リベルタこども食堂,リベルタコドモショクドウ,,,東京都杉並区阿佐ヶ谷北2-5-7,ARK HOUSE ASAGAYA1F,,,(03)5356-5527,,,,,,,,,,,,,4,水,,17:00,,,,,,,,,こども無料　おとな300円以上の寄付,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,みんなのお家 エルガーハウス,ミンナノオウチエルガーハウス,,,東京都杉並区高円寺北2-14-13,IMAGINUS（イマジナス）,,,090-2445-3182,,,,,,,,,,,,,4,金,,,,,,,,,,300,無料：こども、ひとり親家庭、ハンディのある方とそのご家族、子育て中の親御さんが療養中のご家庭、コロナ禍で収入が減少したご家庭、一人暮らしの大学生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,JAまごころ食堂,ジェイエーマゴコロショクドウ,,,東京都杉並区成田東5-18-7,JA東京中央城西支店,,,(03)3392-7271,,,,,,,,,,,,,8,,,,,,,,,,,500,こども100円,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,こども食堂あまてらす,コドモショクドウアマテラス,,,東京都杉並区阿佐谷南3-10-8,ハイム加藤102 あまてらす南阿佐ケ谷,,,(03)6915-1797,,,,,,,,,,,,,5,,,12:00,15:00,,,,,,,,こども無料、中学生以上寄付,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
